NO_MUNICIPIO,IN_SALA_DIRETORIA_1,IN_INTERNET_1,IN_REDES_SOCIAIS_1,IN_EJA_1,IN_SECRETARIA_1,IN_EQUIP_LOUSA_DIGITAL_1,IN_SALA_PROFESSOR_1,IN_AREA_VERDE_1,IN_REFEITORIO_1,IN_ORGAO_ASS_PAIS_1,IN_BIBLIOTECA_1,IN_QUADRA_ESPORTES_1,ANO_LETIVO_1,Alunos_Turma_1,COMUNIDADE_1,ACESSIBILIDADE_1,Material_Ped_1,Equipamento_Inform_1,Lab_Inform_1,Atividades_complementares_1,Espacos_1,IN_BANHEIRO_CHUVEIRO_1,Equip_1,QT_SALAS_UTILIZADAS_1,QT_EQUIP_LOUSA_DIGITAL_1,QT_PROF_ADMINISTRATIVOS_1,QT_PROF_SERVICOS_GERAIS_1,QT_PROF_BIBLIOTECARIO_1,QT_PROF_COORDENADOR_1,QT_PROF_NUTRICIONISTA_1,QT_PROF_ALIMENTACAO_1,QT_PROF_MONITORES_1,QT_MAT_BAS_1,QT_MAT_EJA_1,QT_MAT_BAS_0_3_1,QT_MAT_BAS_4_5_1,QT_MAT_BAS_6_10_1,QT_MAT_BAS_11_14_1,QT_MAT_BAS_15_17_1,QT_DOC_BAS_1,nEscolas,QT_EQ_MULTIMIDIA,QT_EQUIP_INFORMATICA,QT_PROF_SUPORTE,densidade_demografica,populacao_estimada,salario_medio_mensal_trabalhadores_formais,perc_pop_rend_per_capta_meio_sm,tx_escolarizacao_16_14,IDEB_anos_iniciais_ef,IDEB_anos_finais_ef,idhm,pib_per_capta,esgotamento_sanitario_adequado,sus_hab,perc_populacao_exposta_risco,escolas_hab,homicidios_hab,furtos_hab,NU_TAXA_REPROVACAO_1,NU_TAXA_ABANDONO_1
São João das Duas Pontes,1.0,1.0,0.5,0.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.5,0.5362318840579711,0.22089544792120935,0.0,0.0,0.6875,0.0,0.0,0.5,0.4444444444444444,0.0,0.6060606060606063,0.22546419098143233,0.0,0.26086956521739124,0.1737309182743662,0.05611242423987123,0.14583333333333331,0.0,0.0,0.0,0.14446080955652985,0.0,0.17135346619391126,0.16077062535317382,0.19266390663478358,0.021406163498800517,0.0,0.0,0.0006600660066006601,0.3579941227688288,0.0,0.14285714285714285,0.0012853798612651457,0.00011399546438428331,0.25,0.21173469387755112,0.9591836734693877,0.3823529411764705,0.7407407407407407,0.3632286995515694,0.02067206786981684,0.7706293706293704,0.23703980943980157,0.0,0.22905167334451068,0.0,0.04620734506257075,0.44198895027624313,0.0
São João de Iracema,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.05555555555555555,0.09779015688400425,0.5,0.5700483091787439,0.5384243479238552,0.0,0.0,0.5625,1.0,0.3360786755024626,0.5,0.3333333333333333,0.27258121219904985,0.4747474747474751,0.27851458885941643,0.0,0.19565217391304346,0.1388888888888889,0.0,0.07291666666666666,0.25,0.3125,0.0,0.10600366571554237,0.0,0.2251497738109794,0.0774392540968167,0.15055854955565867,0.008027311312050193,0.006230529595015576,0.0641025641025641,0.0006600660066006601,0.3579941227688288,0.07715260756749964,0.07142857142857142,0.0004978752535254196,6.45409564808398e-05,0.21874999999999997,0.2270408163265306,0.8707482993197277,0.4411764705882352,0.5580637070479055,0.4887892376681614,0.025545361146727556,0.7230769230769232,0.32327657027363954,0.0,0.1355257292519201,0.0,0.10327933538198175,0.24861878453038674,0.0
São João do Pau d'Alho,0.5,1.0,0.5,0.05388305984007,1.0,0.061919793340645346,1.0,0.5,0.5,0.0,0.0,0.5,0.6183574879227053,0.5785940214170482,0.0,1.0,0.75,0.5,0.3360786755024626,1.0,0.7777777777777778,0.5,0.7373737373737376,0.22546419098143233,0.046542553191489366,0.0,0.19444444444444445,0.2,0.0,0.5,0.125,0.0,0.11739837500176088,0.020272760781422778,0.20161388922851206,0.11026676398568466,0.16076590884756775,0.010703081749400259,0.0,0.2692307692307692,0.0006600660066006601,0.4206029603831083,0.09922178988326848,0.21428571428571427,0.0011274002135118874,7.688441440780042e-05,0.28125,0.09948979591836736,0.945578231292517,0.41176470588235276,0.5555555555555555,0.4977578475336323,0.030775659481997546,0.744055944055944,0.2970265121757371,0.0,0.1355257292519201,0.0,0.0,0.0,0.0
São Joaquim da Barra,0.833333333333333,1.0,0.444444444444444,0.0555555555555556,0.7222222222222221,0.061919793340645346,0.666666666666667,0.0,0.555555555555556,0.0,0.0,0.111111111111111,0.4492753623188406,0.4824051706419821,0.0555555555555556,0.944444444444444,0.6597222222222225,0.444444444444444,0.33333333333333304,0.222222222222222,0.5679012345679022,0.33333333333333304,0.4017957351290683,0.1458885941644562,0.008511675823704982,0.3188405797101449,0.08024691358024691,0.0,0.024305555555555552,0.0,0.2222222222222222,0.0,0.16305634207223363,0.05406069541712741,0.26699134640203237,0.25223872982984863,0.14347010560294404,0.00475692522195567,0.002769124264451367,0.1794871794871795,0.011221122112211221,0.279153364291588,0.1121919584954604,0.08730158730158731,0.008740742632004762,0.004162488312036162,0.40625,0.19387755102040813,0.7755102040816325,0.5294117647058822,0.40740740740740755,0.5515695067264574,0.0453782594850621,0.9818181818181817,0.188851454467504,0.0,0.0828095350451866,0.04640006067846105,0.12033033016375656,0.10006138735420497,0.08591065292096202
São José do Rio Pardo,0.4583333333333329,0.75,0.29166666666666696,0.0416666666666667,0.666666666666667,0.0,0.708333333333333,0.0,0.875,0.004629629629629633,0.0416666666666667,0.25,0.5398550724637681,0.46490385625177666,0.208333333333333,0.0833333333333333,0.5572916666666663,0.375,0.25,0.5,0.5555555555555556,0.125,0.3543771043771044,0.15915119363395225,0.0,0.04347826086956521,0.09722222222222222,0.05,0.0,0.0,0.328125,0.0,0.17128585433450258,0.021117459147315398,0.21842523535884587,0.17571135100772273,0.1642746886041615,0.06667128006397245,0.07113187954309448,0.4252136752136751,0.015181518151815182,0.1649502067914671,0.05350194552529182,0.16071428571428573,0.009580907122328907,0.004369100048970451,0.3124999999999999,0.23979591836734693,0.836734693877551,0.4411764705882352,0.4444444444444445,0.6053811659192826,0.0631373875659611,0.8713286713286712,0.19105354451106543,0.0,0.11351660999220471,0.0,0.16440057336626676,0.1656984326464801,0.02294336738894799
São José do Rio Preto,0.8448275862068969,0.5344827586206901,0.0517241379310345,0.0172413793103448,0.793103448275862,0.120689655172414,0.71551724137931,0.0344827586206897,0.508620689655172,0.04335435301684356,0.09779015688400425,0.25,0.5598867233050145,0.48991554601180803,0.0603448275862069,0.0517241379310345,0.23706896551724124,0.672413793103448,0.34482758620689696,0.413793103448276,0.5977011494252866,0.198275862068966,0.6298328108672938,0.3365956279154852,0.011234409391049157,0.11806596701649173,0.2806513409961686,0.06206896551724138,0.02891522988505747,0.0,0.28556034482758613,0.02042842215256008,0.3933148754011316,0.08248916455889269,0.3795243074146996,0.3246904857398951,0.4186777199215804,0.11418158331795532,0.027715114405414115,0.30128205128205127,0.07590759075907591,0.304258021173318,0.10878169864484101,0.2524630541871921,0.006116970592206727,0.03775896050335492,0.40625,0.15306122448979598,0.8639455782312924,0.5294117647058822,0.5555555555555555,0.7085201793721975,0.0757179374587665,0.9412587412587412,0.04269190621899056,0.0,0.05164628746044898,0.06258672174229975,0.22705830551501816,0.22238062832959557,0.06981573002833706
São José dos Campos,0.858267716535433,0.9921259842519692,0.15748031496063,0.0708661417322835,0.94488188976378,0.061919793340645346,0.771653543307087,0.0708661417322835,0.740157480314961,0.02799650043744533,0.015748031496063,0.38582677165354295,0.4636539997717677,0.49993663974121527,0.2913385826771649,0.661417322834646,0.7391732283464563,0.913385826771654,0.36220472440944895,0.7244094488188979,0.6675415573053378,0.38582677165354295,0.4592380497892316,0.25482604421144456,0.008511675823704982,0.2043820609380349,0.22003499562554682,0.015748031496062992,0.004593175853018373,0.0,0.391732283464567,0.024146981627296584,0.2426729382171874,0.06197226710797976,0.24884271041236014,0.18550597088806664,0.2608429614805418,0.13064758900584833,0.03133085222336441,0.3018372703412074,0.08316831683168317,0.5145983806334177,0.11976469867336621,0.4926884139482565,0.010480057670465988,0.0593912335632336,0.3079068241469816,0.28061224489795905,0.8231292517006802,0.6176470588235292,0.7037037037037038,0.4989320109422037,0.04665146337759716,0.8521105635311764,0.05283126525152855,0.0,0.14628423320213874,0.058079369600303826,0.10792498725815522,0.43863658772476966,0.029281429730544376
São Lourenço da Serra,0.8342031562587171,0.615384615384615,0.153846153846154,0.0769230769230769,0.7827908756951009,0.0769230769230769,0.7586858769636021,0.153846153846154,0.6923076923076921,0.09401709401709399,0.0769230769230769,0.153846153846154,0.6700111482720191,0.30638906805247784,0.153846153846154,0.23076923076923106,0.47115384615384626,0.538461538461538,0.23076923076923106,0.23076923076923106,0.3675213675213667,0.0769230769230769,0.4747474747474751,0.0867169965313201,0.007160392798690672,0.11036789297658861,0.21794871794871795,0.0,0.05608974358974359,0.07692307692307693,0.2692307692307692,0.0,0.12304094738868633,0.028069976466585385,0.14419667629106436,0.100360237332831,0.1957064848852565,0.012349709710846452,0.0,0.42406311637080873,0.007920792079207921,0.2054854157596865,0.06824304100568693,0.1318681318681319,0.005685671565099582,0.0012089327910817307,0.3079068241469816,0.37755102040816324,0.8095238095238094,0.4411764705882352,0.5185185185185186,0.3991031390134528,0.04665146337759716,0.6601398601398601,0.18025507350398998,0.7119572320603411,0.23677772462101418,0.151733118372915,0.10444397655840443,0.5565797383562818,0.2469382225082069
São Manuel,1.0,1.0,0.545454545454545,0.0909090909090909,1.0,0.0,1.0,0.0,0.7272727272727271,0.0,0.0,0.454545454545455,0.5748792270531401,0.6235680127110707,0.818181818181818,0.0909090909090909,0.6363636363636362,0.9090909090909092,0.7272727272727271,0.454545454545455,0.5757575757575756,0.181818181818182,0.6776859504132238,0.24615012633534677,0.0,0.18972332015810275,0.29797979797979796,0.21818181818181817,0.02651515151515152,0.04545454545454546,0.375,0.025221342574445915,0.39844628983968433,0.05897530409141171,0.39112360924318385,0.32949943492183076,0.2521173838968648,0.022379170930564175,0.0,0.3123543123543124,0.006600660066006601,0.2991797601614754,0.14113901662539796,0.32467532467532473,0.004403483211869857,0.0032387458724041428,0.37499999999999994,0.23214285714285712,0.8163265306122448,0.4705882352941175,0.37037037037037035,0.4708520179372202,0.04074674059250621,0.972027972027972,0.08218637770856756,0.0,0.058001365840573124,0.11853610095187347,0.08524400995355998,0.26888695760134085,0.0
São Miguel Arcanjo,0.5714285714285711,1.0,0.0,0.0,0.42857142857142894,0.14285714285714302,0.7142857142857142,0.0,0.28571428571428603,0.0,0.0,0.42857142857142894,0.5748792270531401,0.3793720100536711,0.0,0.5714285714285711,0.41071428571428625,0.14285714285714302,0.28571428571428603,0.14285714285714302,0.5238095238095244,0.0,0.5873015873015881,0.11936339522546419,0.026595744680851064,0.11180124223602482,0.11904761904761904,0.0,0.0,0.0,0.19642857142857142,0.0,0.06988650681726048,0.0,0.24868565839344667,0.15896691601862065,0.04010034007535704,0.0015290116784857511,0.0,0.20146520146520147,0.0039603960396039604,0.25364606007836304,0.003335186214563646,0.16326530612244897,0.002399216165626501,0.002575910249345918,0.18749999999999994,0.4413265306122449,0.7210884353741495,0.6176470588235292,0.6296296296296297,0.31838565022421506,0.035226360730340994,0.4811188811188811,0.23822939682829095,0.0,0.03986054093139306,0.07399231955489705,0.15313066468146558,0.2175601015380022,0.14510396926591326
São Paulo,0.9802110817941948,0.99934036939314,0.3608179419525071,0.12862796833773102,0.991424802110818,0.00659630606860158,0.885883905013193,0.41160949868073904,0.8311345646437991,0.0002198768689533867,0.0211081794195251,0.524406332453826,0.5646437994722987,0.49993663974121527,0.156332453825858,0.627968337730871,0.36535290237467,0.6649076517150401,0.504617414248021,0.5191292875989449,0.6717971269422466,0.317941952506596,0.5970523173689397,0.25482604421144456,0.00073682142255656,0.19418951474131005,0.13529756669598358,0.04221635883905013,0.03261048812664907,0.07651715039577836,0.2254287598944591,0.01204525465739186,0.2426729382171874,0.06197226710797976,0.24884271041236014,0.18550597088806664,0.2608429614805418,0.13064758900584833,0.03133085222336441,0.4825959001420742,1.0,0.6050980443115545,0.15974353972670247,0.34866189219751226,0.010480057670465988,1.0,0.3079068241469816,0.2627551020408163,0.7278911564625848,0.41176470588235276,0.40740740740740755,0.4989320109422037,0.04665146337759716,0.8521105635311764,0.0020169737481033276,0.19312776435494491,0.14628423320213874,0.06415385082022387,0.31170435926765544,0.523460975741173,0.1077204366137428
São Pedro,0.6842105263157889,0.0526315789473684,0.0,0.0526315789473684,0.842105263157895,0.0,0.6842105263157889,0.0,0.736842105263158,0.04335435301684356,0.157894736842105,0.315789473684211,0.5458937198067633,0.5443509577084426,0.0,0.0,0.0,0.368421052631579,0.368421052631579,0.368421052631579,0.3216374269005844,0.315789473684211,0.34343434343434387,0.3790311322071759,0.0,0.0,0.1737309182743662,0.0,0.007675438596491227,0.0,0.0,0.0,0.34195660965220526,0.032009622286457026,0.29186427371767243,0.16329581842154825,0.25800443683891194,0.1054003048477754,0.01573658080215371,0.46018893387314425,0.011881188118811881,0.24266205347936662,0.04423510137210731,0.15037593984962405,0.0038497565677245984,0.0028362523325505054,0.21874999999999997,0.21938775510204078,0.6462585034013603,0.4705882352941175,0.6296296296296297,0.5201793721973095,0.03193827683744595,0.8111888111888111,0.1176830817058717,0.2691740627761252,0.14314275985404032,0.13482836519918456,0.10427899457643607,0.2318723143032536,0.017239025056325432
São Roque,0.7,0.76,0.24,0.02,0.52,0.24,0.4,0.2,0.84,0.0044444444444444444,0.0,0.4,0.5986473429951689,0.5393820280899055,0.12,0.18,0.5625,0.6,0.38,0.34,0.5511111111111111,0.28,0.5903030303030306,0.2848806366047745,0.02792553191489362,0.15391304347826085,0.11222222222222222,0.128,0.05541666666666666,0.0,0.2275,0.0,0.28678072854139897,0.08230740877257647,0.23994375840567314,0.1487507063477114,0.2209893286698312,0.3800664329212032,0.01573658080215371,0.3974358974358974,0.03234323432343234,0.4807074444928166,0.09548638132295718,0.13999999999999999,0.020193469217107123,0.0074168853663869085,0.3124999999999999,0.23214285714285712,0.836734693877551,0.352941176470588,0.4444444444444445,0.5784753363228701,0.06125398181885271,0.7356643356643356,0.07633253657694107,0.0,0.14769788270888826,0.052580686750612414,0.10964714222986421,0.43630602014241215,0.16565941747377716
São Sebastião,0.666666666666667,0.625,0.5625,0.0416666666666667,0.791666666666667,0.145833333333333,0.666666666666667,0.104166666666667,0.4166666666666671,0.04861111111111111,0.0416666666666667,0.4791666666666671,0.5833333333333334,0.6703572528033903,0.4166666666666671,0.145833333333333,0.796875,0.33333333333333304,0.27083333333333304,0.4375,0.5925925925925932,0.27083333333333304,0.4720117845117852,0.2553050397877984,0.0193927304964539,0.24728260869565213,0.17592592592592593,0.04166666666666667,0.10026041666666666,0.010416666666666664,0.28385416666666663,0.060984848484848475,0.36098995971678094,0.14402107138469103,0.124701980682235,0.21600922372386508,0.30228669236351524,0.1054003048477754,0.01573658080215371,0.3723290598290597,0.031023102310231022,0.23799385067479314,0.05204280155642023,0.1875,0.014463116539511668,0.007300792320916998,0.29403112066665427,0.2270408163265306,0.8775510204081631,0.41176470588235276,0.5555555555555555,0.5964125560538117,0.07433865397684494,0.7496503496503496,0.2685316180550406,0.0,0.14326237003216305,0.1602191254624224,0.17153090808776564,0.09140577041129502,0.003712364306683947
São Sebastião da Grama,1.0,1.0,0.0,0.0,1.0,0.061919793340645346,1.0,0.12205129876256579,0.6,0.0,0.4,0.8,0.5555555555555556,0.4995148715608109,0.6,1.0,0.775,1.0,0.3360786755024626,0.6,0.8222222222222223,0.2,0.7111111111111112,0.25729442970822275,0.008511675823704982,0.0,0.24444444444444446,0.08,0.029166666666666667,0.0,0.25,0.027878787878787878,0.20243139305016647,0.0,0.1585768431348576,0.18248728574119413,0.2796816445983083,0.043882635172541054,0.0,0.26666666666666666,0.0026402640264026403,0.22860252503265124,0.16575875486381322,0.19999999999999998,0.0035274142561472436,0.0008870347706335421,0.21874999999999997,0.20663265306122444,0.8843537414965985,0.588235294117647,0.5925925925925928,0.4989320109422037,0.03592378316718525,0.8521105635311764,0.30891330266498956,0.0,0.10621260711193473,0.0,0.06881338302055565,0.0,0.0
São Simão,0.5,0.4,0.1,0.1,0.7,0.0,0.6,0.0,0.8,0.0,0.1,0.4,0.5845410628019324,0.3436168576237629,0.1,0.1,0.4875,0.1,0.2,0.1,0.2888888888888889,0.1,0.5010101010101013,0.15649867374005305,0.0,0.0,0.12222222222222223,0.0,0.014583333333333334,0.0,0.0625,0.0,0.08235964394663897,0.026354589015849614,0.14243795084973715,0.0769342154831418,0.12044683964452696,0.02943347481085071,0.0024922118380062306,0.24358974358974358,0.005940594059405941,0.18268937744884628,0.014007782101167314,0.09999999999999999,0.0015566580442757908,0.0011539923018774158,0.25,0.23214285714285712,0.9863945578231292,0.32352941176470573,0.4814814814814814,0.5695067264573986,0.05076677325901799,0.9272727272727272,0.3705623482296027,0.0,0.184210637374071,0.15842289265829343,0.14475614303885376,0.6258346608819448,0.17175673236128156
São Vicente,0.6923076923076921,0.480769230769231,0.0192307692307692,0.14423076923076902,0.826923076923077,0.25,0.4615384615384621,0.0,0.653846153846154,0.04335435301684356,0.125,0.23076923076923106,0.5693050910442224,0.49993663974121527,0.115384615384615,0.163461538461538,0.421875,0.28846153846153805,0.298076923076923,0.42307692307692296,0.4358974358974355,0.125,0.2929292929292939,0.25482604421144456,0.02416632569558102,0.31730769230769224,0.15918803418803418,0.019230769230769232,0.0953525641025641,0.0,0.24759615384615385,0.024125874125874122,0.2426729382171874,0.06197226710797976,0.24884271041236014,0.18550597088806664,0.2608429614805418,0.13064758900584833,0.03133085222336441,0.4028599605522682,0.06798679867986798,0.11839491728341311,0.04209069140975756,0.04945054945054944,0.010480057670465988,0.029825747485121294,0.34374999999999994,0.3137755102040817,0.7755102040816325,0.264705882352941,0.40740740740740755,0.5784753363228701,0.014630882593929351,0.8713286713286712,0.08054152181916974,0.0,0.14628423320213874,0.056087682255641945,0.15003482269235,0.3898330530867166,0.0714087467087782
Sarapuí,0.8342031562587171,1.0,0.166666666666667,0.166666666666667,0.7827908756951009,0.0,0.7586858769636021,0.0,0.666666666666667,0.0,0.0,0.166666666666667,0.5652173913043478,0.37825460875848016,0.0,0.0,0.4583333333333337,0.833333333333333,0.166666666666667,0.0,0.18518518518518443,0.0,0.5404040404040407,0.22546419098143233,0.0,0.15217391304347824,0.1388888888888889,0.0,0.14583333333333331,0.0,0.29166666666666663,0.025221342574445915,0.23039590875676105,0.05068190195355695,0.2598932224803358,0.1986485213787907,0.2811276871646622,0.03478501568555084,0.0,0.2692307692307692,0.0033003300330033004,0.1840806849513858,0.08171206225680934,0.16666666666666669,0.001744957018365533,0.0007544031050654163,0.18749999999999994,0.29336734693877553,0.9319727891156462,0.3823529411764705,0.5555555555555555,0.3049327354260093,0.01536668343255471,0.5048951048951047,0.22993186276950017,0.0,0.1591644940453543,0.3498046316592014,0.13201866152972686,0.10497237569060773,0.3149109032566385
Sebastianópolis do Sul,1.0,1.0,1.0,0.0,0.33333333333333304,0.061919793340645346,0.666666666666667,0.0,0.666666666666667,0.0,0.0,0.33333333333333304,0.5652173913043478,0.5334571302338385,0.666666666666667,0.0,0.625,0.33333333333333304,0.33333333333333304,0.33333333333333304,0.5555555555555556,0.0,0.5185185185185185,0.08399646330680811,0.008511675823704982,0.11426958318602215,0.14814814814814814,0.26666666666666666,0.0,0.1394280607549982,0.41666666666666663,0.0,0.12665657629681343,0.0,0.20161388922851206,0.11952580523639099,0.1769275610597571,0.007135387832933505,0.0,0.19658119658119652,0.0013201320132013201,0.3927768103323175,0.066147859922179,0.14285714285714285,0.0011409641226624199,0.00019789870780937506,0.3079068241469816,0.056122448979591816,0.9319727891156462,0.500748602608464,0.7407407407407407,0.6008968609865472,0.04665146337759716,0.8615384615384616,0.1580055058048881,0.0,0.246182664834507,0.0,0.08793567540294236,0.10497237569060773,0.13825356728340227
Serra Negra,0.8342031562587171,1.0,0.0625,0.0,0.7827908756951009,0.25,0.7586858769636021,0.0,1.0,0.0,0.125,0.125,0.6328502415458938,0.3833954784199334,0.0625,1.0,0.6953125,0.9375,0.9375,0.125,0.5,0.3125,0.5650252525252528,0.15915119363395225,0.023271276595744683,0.048913043478260865,0.0798611111111111,0.0,0.14583333333333331,0.625,0.2734375,0.0,0.08018752748895355,0.0,0.31509047560826514,0.1380438877378037,0.04465719690210215,0.0,0.0,0.21314102564102563,0.009900990099009901,0.2771243741837178,0.07441634241245136,0.30357142857142855,0.010036494894385021,0.0023014498319111464,0.15625,0.07653061224489795,0.8503401360544216,0.6176470588235292,0.7407407407407407,0.4989320109422037,0.039096684120406414,0.8521105635311764,0.2696923523776001,0.0,0.14838957463677865,0.04123832956958442,0.13384252801645058,0.2696692076368978,0.2982854742795206
Serrana,1.0,0.944444444444444,0.0,0.0555555555555556,0.944444444444444,0.0,1.0,0.12205129876256579,0.8888888888888891,0.006172839506172844,0.09779015688400425,0.5,0.5126140633387053,0.48991554601180803,0.0,0.666666666666667,0.7222222222222225,0.166666666666667,0.222222222222222,0.0555555555555556,0.6913580246913578,0.33333333333333304,0.4674523007856339,0.33745947539050974,0.0,0.10144927536231883,0.17901234567901236,0.11111111111111112,0.11342592592592592,0.027777777777777776,0.29166666666666663,0.025221342574445915,0.2388056060300717,0.0484085413160193,0.2401219299070817,0.25420276888302873,0.403190692030408,0.3157409116073076,0.01573658080215371,0.22649572649572655,0.011221122112211221,0.14466030571276542,0.040207522697795074,0.2380952380952381,0.006116970592206727,0.0036323650307416642,0.29403112066665427,0.2602040816326531,0.8299319727891156,0.352941176470588,0.2592592592592593,0.40358744394618873,0.03179039588132921,0.986013986013986,0.09991889005188909,0.0,0.09890283081844418,0.05300437551444787,0.13093762064338743,0.27082530301083535,0.34563391820850564
Sertãozinho,0.75,1.0,0.568181818181818,0.0681818181818182,0.9090909090909092,0.0,0.795454545454545,0.454545454545455,0.6136363636363641,0.04797979797979801,0.0681818181818182,0.363636363636364,0.5371102327624059,0.657919733415497,0.20454545454545495,0.545454545454545,0.6363636363636362,0.477272727272727,0.4318181818181821,0.590909090909091,0.7020202020202022,0.4318181818181821,0.5523415977961434,0.3749698577284784,0.0,0.17786561264822132,0.13510101010101008,0.13636363636363635,0.039772727272727265,0.25,0.2443181818181818,0.08236914600550964,0.2388056060300717,0.05298562476962773,0.34863675265924937,0.2929989169335091,0.4092803097897855,0.37485111308694996,0.06825261965448882,0.24766899766899764,0.02838283828382838,0.567638866901492,0.09524230633180047,0.21103896103896105,0.02150198751162906,0.010269272938057624,0.29403112066665427,0.3061224489795919,0.8979591836734693,0.588235294117647,0.7777777777777779,0.5470852017937216,0.08141481500822725,0.99020979020979,0.12145424508687548,0.0,0.0832326969205695,0.047632210041111255,0.11522501528277378,0.30283528626070055,0.19883253907286075
Sete Barras,0.4666666666666671,0.4666666666666671,0.133333333333333,0.0,0.266666666666667,0.0,0.4,0.133333333333333,0.266666666666667,0.04335435301684356,0.0666666666666667,0.33333333333333304,0.55813204508857,0.4590969031068001,0.133333333333333,0.0666666666666667,0.35,0.2,0.133333333333333,0.2,0.3333333333333333,0.2,0.25589225589225595,0.0698496905393457,0.0,0.017391304347826084,0.02962962962962963,0.026666666666666672,0.0,0.0,0.016666666666666666,0.0,0.1121283219568848,0.0,0.0935729714309003,0.08652994914296476,0.17471596654651014,0.0720674171126284,0.014122533748701973,0.2598290598290598,0.009240924092409241,0.10895007981425044,0.019455252918287938,0.06666666666666667,0.000678993334535468,0.0009349564308205657,0.25,0.5331632653061225,0.7346938775510202,0.32352941176470573,0.14814814814814828,0.4989320109422037,0.03881476516403927,0.8521105635311764,0.1283262153462636,0.12186707714383213,0.1355257292519201,0.0961039981148378,0.203318727556377,0.13259668508287292,0.2534648733529042
Socorro,0.555555555555556,0.962962962962963,0.481481481481481,0.037037037037037,0.407407407407407,0.0740740740740741,0.7407407407407409,0.407407407407407,0.703703703703704,0.03703703703703701,0.111111111111111,0.444444444444444,0.550495767891862,0.4403944324611839,0.33333333333333304,0.444444444444444,0.819444444444445,0.5185185185185179,0.185185185185185,0.296296296296296,0.5144032921810688,0.111111111111111,0.4455667789001129,0.06238333824540719,0.03102836879432624,0.14975845410628014,0.17695473251028807,0.0,0.005401234567901234,0.1394280607549982,0.2037037037037037,0.0,0.09769502352767474,0.022525289757136423,0.17546290635910394,0.08866233440070316,0.14554938249574034,0.011694107837307689,0.0,0.2611585944919278,0.017161716171617162,0.24900836840323118,0.05490704712494595,0.3703703703703704,0.00622104703804118,0.0032712583792313655,0.18749999999999994,0.12500000000000003,0.8435374149659863,0.7352941176470588,0.7407407407407407,0.4989320109422037,0.03058472215970351,0.8521105635311764,0.21498850120146076,0.0,0.18428368718692656,0.0293475653633965,0.08295905003977733,0.21015389441762375,0.10353268366666278
Sorocaba,0.962025316455696,0.715189873417722,0.0632911392405063,0.0759493670886076,0.588607594936709,0.061919793340645346,0.613924050632911,0.0506329113924051,0.69620253164557,0.15822784810126553,0.069620253164557,0.322784810126582,0.6707637742310243,0.48991554601180803,0.164556962025316,0.18987341772151894,0.5909810126582276,0.474683544303797,0.18987341772151894,0.4113924050632911,0.6343178621659644,0.468354430379747,0.5379107531006271,0.3218278883927073,0.008511675823704982,0.12630709961474956,0.12025316455696203,0.06835443037974684,0.037842827004219405,0.006329113924050633,0.19382911392405064,0.002646720368239355,0.2388056060300717,0.042470150750955324,0.2401219299070817,0.1777525588352667,0.2521173838968648,0.11231461734497235,0.00433771047754249,0.34728984096072707,0.10363036303630363,0.38837393848883783,0.03494557454563365,0.15189873417721517,0.006116970592206727,0.056004285519510325,0.29403112066665427,0.2653061224489796,0.8707482993197277,0.5294117647058822,0.6296296296296297,0.7130044843049325,0.04436656404799919,0.972027972027972,0.03913059918977265,0.06569844024477559,0.045016744283656714,0.08270125753601179,0.1610776151799436,0.3230756971460331,0.0941389423102167
Sud Mennucci,1.0,0.666666666666667,0.33333333333333304,0.0,1.0,0.0,0.666666666666667,0.0,1.0,0.04335435301684356,0.166666666666667,0.5,0.5636070853462128,0.4377047302006491,0.5,0.33333333333333304,0.4166666666666663,0.666666666666667,0.5,1.0,0.5185185185185178,0.33333333333333304,0.584175084175084,0.24615012633534677,0.0,0.08695652173913042,0.16666666666666666,0.13333333333333333,0.12152777777777778,0.25,0.0625,0.02323232323232323,0.2256481132208367,0.0,0.16574968415046668,0.14225254285176114,0.20329657256385553,0.3193086055237743,0.020768431983385256,0.3034188034188035,0.0033003300330033004,0.30929836017994483,0.12645914396887162,0.14285714285714285,0.0007053232758276776,0.0005321401861845242,0.28125,0.28061224489795905,0.8843537414965985,0.588235294117647,0.6666666666666665,0.484304932735426,0.03357413234620011,0.934265734265734,0.23446244803225885,0.0,0.226605360954976,0.0,0.11072278509003133,0.0994475138121547,0.11521130606950188
