"NO_MUNICIPIO","IN_ALMOXARIFADO","IN_AREA_VERDE","IN_BANHEIRO_EI","IN_BANHEIRO_PNE","IN_BANHEIRO_FUNCIONARIOS","IN_BANHEIRO_CHUVEIRO","IN_BIBLIOTECA","IN_BIBLIOTECA_SALA_LEITURA","IN_DESPENSA","IN_LABORATORIO_INFORMATICA","IN_PATIO_COBERTO","IN_PATIO_DESCOBERTO","IN_PARQUE_INFANTIL","IN_QUADRA_ESPORTES","IN_QUADRA_ESPORTES_COBERTA","IN_QUADRA_ESPORTES_DESCOBERTA","IN_REFEITORIO","IN_SALA_ATELIE_ARTES","IN_SALA_MULTIUSO","IN_SALA_DIRETORIA","IN_SALA_LEITURA","IN_SALA_PROFESSOR","IN_SECRETARIA","IN_SALA_ATENDIMENTO_ESPECIAL","IN_ACESSIBILIDADE_CORRIMAO","IN_ACESSIBILIDADE_PISOS_TATEIS","IN_ACESSIBILIDADE_VAO_LIVRE","IN_ACESSIBILIDADE_RAMPAS","IN_ACESSIBILIDADE_INEXISTENTE","IN_EQUIP_PARABOLICA","IN_EQUIP_COPIADORA","IN_EQUIP_IMPRESSORA","IN_EQUIP_IMPRESSORA_MULT","IN_EQUIP_SCANNER","IN_EQUIP_DVD","QT_EQUIP_DVD","IN_EQUIP_SOM","QT_EQUIP_SOM","IN_EQUIP_TV","QT_EQUIP_TV","IN_EQUIP_LOUSA_DIGITAL","QT_EQUIP_LOUSA_DIGITAL","IN_EQUIP_MULTIMIDIA","QT_EQUIP_MULTIMIDIA","IN_DESKTOP_ALUNO","QT_DESKTOP_ALUNO","IN_COMP_PORTATIL_ALUNO","QT_COMP_PORTATIL_ALUNO","IN_TABLET_ALUNO","IN_INTERNET","IN_INTERNET_ALUNOS","IN_INTERNET_ADMINISTRATIVO","IN_INTERNET_APRENDIZAGEM","IN_ACESSO_INTERNET_COMPUTADOR","IN_PROF_ADMINISTRATIVOS","QT_PROF_ADMINISTRATIVOS","IN_PROF_SERVICOS_GERAIS","QT_PROF_SERVICOS_GERAIS","IN_PROF_BIBLIOTECARIO","QT_PROF_BIBLIOTECARIO","IN_PROF_COORDENADOR","QT_PROF_COORDENADOR","IN_PROF_NUTRICIONISTA","QT_PROF_NUTRICIONISTA","IN_PROF_ALIMENTACAO","QT_PROF_ALIMENTACAO","IN_PROF_PEDAGOGIA","QT_PROF_PEDAGOGIA","IN_PROF_SECRETARIO","QT_PROF_SECRETARIO","IN_PROF_SEGURANCA","QT_PROF_SEGURANCA","IN_PROF_MONITORES","QT_PROF_MONITORES","IN_MATERIAL_PED_MULTIMIDIA","IN_MATERIAL_PED_INFANTIL","IN_MATERIAL_PED_CIENTIFICO","IN_MATERIAL_PED_DIFUSAO","IN_MATERIAL_PED_MUSICAL","IN_MATERIAL_PED_JOGOS","IN_MATERIAL_PED_ARTISTICAS","IN_MATERIAL_PED_DESPORTIVA","IN_MATERIAL_PED_INDIGENA","IN_MATERIAL_PED_ETNICO","IN_MATERIAL_PED_CAMPO","IN_REDES_SOCIAIS","IN_ESPACO_ATIVIDADE","IN_ESPACO_EQUIPAMENTO","IN_ORGAO_ASS_PAIS","IN_ORGAO_ASS_PAIS_MESTRES","IN_ORGAO_CONSELHO_ESCOLAR","IN_ORGAO_GREMIO_ESTUDANTIL","IN_ORGAO_OUTROS","TP_AEE","TP_ATIVIDADE_COMPLEMENTAR","IN_NOTURNO","IN_EJA","QT_MAT_BAS","QT_MAT_EJA","QT_MAT_BAS_FEM","QT_MAT_BAS_MASC","QT_MAT_BAS_ND","QT_MAT_BAS_BRANCA","QT_MAT_BAS_PRETA","QT_MAT_BAS_PARDA","QT_MAT_BAS_AMARELA","QT_MAT_BAS_INDIGENA","QT_MAT_BAS_0_3","QT_MAT_BAS_4_5","QT_MAT_BAS_6_10","QT_MAT_BAS_11_14","QT_MAT_BAS_15_17","QT_MAT_BAS_18_MAIS","QT_DOC_BAS","QT_TUR_BAS","ANO_LETIVO","Alunos_Turma"
"Francisco Morato",1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,5,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,330,0,151,179,34,148,28,116,4,0,280,50,0,0,0,0,17,13,322,25.3846153846154
"Francisco Morato",1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,4,0,0,0,0,0,0,1,4,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,427,0,205,222,34,177,32,181,3,0,410,17,0,0,0,0,16,18,322,23.7222222222222
"Francisco Morato",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,2,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0,1,2,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,0,0,0,0,199,0,94,105,70,72,7,50,0,0,4,137,58,0,0,0,6,10,329,19.9
"Franco da Rocha",1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0,1,4,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,2,1,5,0,0,1,1,1,1,1,3,1,1,0,0,0,0,1,2,0,1,0,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,313,0,145,168,39,178,14,80,1,1,147,166,0,0,0,0,6,21,316,14.9047619047619
"Franco da Rocha",1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,176,0,87,89,56,69,10,40,1,0,79,54,43,0,0,0,25,13,316,13.5384615384615
"Franco da Rocha",1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,2,1,1,1,6,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,4,1,3,0,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,300,0,142,158,20,167,14,99,0,0,170,130,0,0,0,0,58,22,316,13.6363636363636
"Franco da Rocha",0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,8,1,3,0,0,1,2,0,0,1,4,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,553,283,295,258,130,217,35,168,2,1,0,8,251,11,19,264,2,22,316,25.1363636363636
"Franco da Rocha",0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,0,1,2,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,244,0,116,128,17,142,13,71,0,1,3,241,0,0,0,0,20,10,316,24.4
"Franco da Rocha",1,0,0,1,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,3,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,1,8,0,0,0,0,0,0,1,3,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,730,0,390,340,61,430,31,208,0,0,0,12,697,21,0,0,24,27,316,27.037037037037
"Franco da Rocha",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,5,1,6,1,5,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,3,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,235,0,118,117,23,144,11,57,0,0,0,187,48,0,0,0,32,10,316,23.5
"Franco da Rocha",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,4,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,116,0,55,61,46,44,2,24,0,0,0,12,104,0,0,0,32,4,316,29
"Franco da Rocha",0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,3,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,1,1,0,0,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,147,0,72,75,5,91,12,39,0,0,72,75,0,0,0,0,13,13,316,11.3076923076923
"Franco da Rocha",0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,5,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,0,0,0,0,1,1,0,0,0,0,0,0,145,0,77,68,6,60,10,69,0,0,136,9,0,0,0,0,8,9,316,16.1111111111111
"Franco da Rocha",1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,3,1,1,1,5,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,2,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,190,0,90,100,28,106,11,44,1,0,87,103,0,0,0,0,1,13,316,14.6153846153846
"Franco da Rocha",0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,6,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,115,0,53,62,5,58,8,44,0,0,106,9,0,0,0,0,15,11,316,10.4545454545455
"Franco da Rocha",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,4,1,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,9,9,9,9,9,0,0,0,0,157,0,68,89,18,103,7,29,0,0,146,11,0,0,0,0,11,15,316,10.4666666666667
"Franco da Rocha",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,2,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,59,0,28,31,6,37,3,13,0,0,0,59,0,0,0,0,17,3,316,19.6666666666667
"Franco da Rocha",0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,4,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,1,1,0,0,1,2,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,177,0,80,97,15,97,5,60,0,0,2,175,0,0,0,0,28,8,316,22.125
"Franco da Rocha",0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,2,1,3,1,2,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,75,0,34,41,5,41,1,28,0,0,1,74,0,0,0,0,11,4,316,18.75
"Franco da Rocha",0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,88888,1,88888,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,244,0,126,118,25,109,18,92,0,0,1,243,0,0,0,0,8,8,316,30.5
"Franco da Rocha",0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,3,1,3,1,2,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,118,0,55,63,5,87,4,22,0,0,1,64,53,0,0,0,21,6,332,19.6666666666667
"Franco da Rocha",0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,2,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,2,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,115,0,57,58,24,50,12,29,0,0,1,114,0,0,0,0,17,4,316,28.75
"Franco da Rocha",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,0,0,0,9,9,9,9,9,0,0,0,0,143,0,64,79,5,60,13,65,0,0,1,99,43,0,0,0,22,6,316,23.8333333333333
"Franco da Rocha",0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,122,0,56,66,10,56,11,45,0,0,2,120,0,0,0,0,2,5,316,24.4
"Franco da Rocha",0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,81,0,46,35,9,44,5,23,0,0,0,7,74,0,0,0,40,4,316,20.25
"Franco da Rocha",0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,10,1,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,1,1,0,0,1,4,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,475,0,237,238,47,251,16,159,1,1,290,185,0,0,0,0,18,31,316,15.3225806451613
"Franco da Rocha",0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,7,1,7,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,0,1,2,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,328,0,158,170,48,163,17,100,0,0,1,71,254,2,0,0,19,15,316,21.8666666666667
"Franco da Rocha",0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,9,9,9,9,9,0,0,0,0,110,0,56,54,34,37,2,37,0,0,0,31,77,2,0,0,2,6,316,18.3333333333333
"Franco da Rocha",0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,2,1,7,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,0,0,0,9,9,9,9,9,1,1,0,0,948,0,488,460,85,572,35,256,0,0,0,11,924,13,0,0,16,35,316,27.0857142857143
"Franco da Rocha",0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,4,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,147,0,70,77,6,85,9,47,0,0,82,64,1,0,0,0,29,10,316,14.7
"Franco da Rocha",0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,5,1,2,0,0,0,0,1,10,0,0,0,0,0,0,0,0,1,1,1,2,0,0,1,1,0,0,1,2,1,1,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,611,0,279,332,77,327,38,169,0,0,0,15,586,10,0,0,32,24,316,25.4583333333333
"Franco da Rocha",0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,5,1,3,1,6,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,239,0,117,122,10,173,9,47,0,0,119,119,1,0,0,0,27,17,316,14.0588235294118
"Franco da Rocha",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,4,1,3,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,2,0,0,1,1,1,1,1,3,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,370,0,186,184,296,38,3,33,0,0,194,175,1,0,0,0,51,26,316,14.2307692307692
"Franco da Rocha",0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,6,1,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,162,0,76,86,13,98,9,42,0,0,153,9,0,0,0,0,10,18,316,9
"Franco da Rocha",0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,10,1,3,1,11,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,517,0,230,287,48,252,40,177,0,0,196,319,2,0,0,0,17,29,316,17.8275862068966
"Franco da Rocha",1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,6,1,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,281,0,140,141,16,164,9,91,1,0,1,278,2,0,0,0,3,11,316,25.5454545454545
"Franco da Rocha",0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,132,0,65,67,12,79,7,34,0,0,122,10,0,0,0,0,48,13,316,10.1538461538462
"Franco da Rocha",0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,3,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,1,1,2,0,0,1,1,1,1,1,2,1,1,1,1,0,0,1,3,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,322,0,147,175,49,155,16,101,1,0,0,7,260,55,0,0,11,13,316,24.7692307692308
"Franco da Rocha",1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,4,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,9,9,9,9,9,0,1,0,0,317,0,164,153,22,182,12,101,0,0,0,6,308,3,0,0,12,16,316,19.8125
"Franco da Rocha",1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,3,1,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,1,1,1,1,1,2,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,503,0,250,253,64,248,32,159,0,0,0,9,486,8,0,0,7,18,316,27.9444444444444
"Franco da Rocha",0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,2,1,8,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,1,1,0,0,1,2,1,1,1,1,0,0,1,4,9,9,9,9,9,9,9,9,9,9,9,0,0,0,9,9,9,9,9,1,1,0,0,491,0,230,261,52,289,26,124,0,0,0,3,485,3,0,0,14,16,316,30.6875
"Franco da Rocha",1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,2,1,2,1,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,2,1,3,0,0,1,1,0,0,1,3,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,820,0,419,401,67,442,40,269,1,1,0,11,801,8,0,0,11,28,316,29.2857142857143
"Franco da Rocha",0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,7,1,2,1,7,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,252,0,115,137,20,123,10,99,0,0,242,10,0,0,0,0,4,15,316,16.8
"Franco da Rocha",0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,0,1,6,1,2,1,5,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,3,1,5,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,769,0,393,376,84,361,44,279,1,0,0,20,735,14,0,0,15,28,316,27.4642857142857
"Franco da Rocha",1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,3,1,4,1,6,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,3,1,4,0,0,1,1,0,0,1,2,0,0,0,0,0,0,1,5,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1,0,0,659,0,333,326,61,316,24,258,0,0,0,7,649,3,0,0,7,24,347,27.4583333333333
"Franco da Rocha",0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,1,4,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,834,0,411,423,79,442,42,271,0,0,0,14,805,15,0,0,9,28,316,29.7857142857143
"Franco da Rocha",1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,3,1,6,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,1,3,0,0,1,1,0,0,1,2,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,0,0,461,0,217,244,100,195,17,148,1,0,0,7,445,9,0,0,4,20,316,23.05
"Franco da Rocha",0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,312,0,144,168,12,175,24,101,0,0,208,104,0,0,0,0,7,18,316,17.3333333333333
